row_id,scope,source_name,source_type,module_family,function_name,function_visibility,severity,risk_score,migration_status,migration_status_fr,target_layer,current_coverage,rationale,next_action,evidence
APPS_SCRIPT_FUNCTION_2541,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5H_safety_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4708 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2542,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5H_err_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4737 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2543,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_SchemaRepairApplyPlanStatusOnly,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4771 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2544,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_SchemaRepairApplyPlanDryRunBatchMaxiSafe,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4789 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2545,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_SchemaRepairApplyPlanOpen,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4871 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2546,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_Run,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4878 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2547,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_buildRows_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4880 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2548,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_row_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4899 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2549,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_summary_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4925 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2550,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_writePlan_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4954 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2551,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_format_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4976 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2552,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_safety_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=4990 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2553,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I_err_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5020 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2554,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_SchemaRepairDryRunEvidenceStatusOnly,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5062 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2555,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_SchemaRepairDryRunEvidenceBatchMaxiSafe,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5084 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2556,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_SchemaRepairDryRunEvidenceOpen,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5134 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2557,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_Run,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5140 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2558,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_findHeader_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5142 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2559,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_readPlan_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5158 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2560,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_buildEvidenceRows_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5175 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2561,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_summary_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5207 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2562,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_writeEvidence_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5228 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2563,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_format_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5250 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2564,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_safety_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5264 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2565,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5I2_err_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5294 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2566,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_SchemaRepairApplyPreflightStatusOnly,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5323 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2567,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_SchemaRepairApplyPreflightBatchMaxiSafe,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5355 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2568,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_SchemaRepairApplyPreflightOpen,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5408 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2569,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_Run,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5414 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2570,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_findHeader_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5416 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2571,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_readEvidence_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5432 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2572,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_buildRows_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5449 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2573,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_summary_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5475 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2574,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_write_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5505 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2575,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_format_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5528 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2576,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_safety_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5542 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2577,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J0_err_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5572 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2578,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_AppSheetHandoffPackStatusOnly,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5600 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2579,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_AppSheetHandoffPackBatchMaxiSafe,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5620 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2580,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_AppSheetHandoffPackOpen,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5668 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2581,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_Run,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5674 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2582,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_collectSummary_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5676 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2583,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_buildRows_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5743 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2584,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,add,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5747 prefix=
APPS_SCRIPT_FUNCTION_2585,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_write_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5792 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2586,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_format_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5816 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2587,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_countIf_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5830 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2588,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_safety_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5836 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2589,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5K_err_,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5866 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2590,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J_SchemaRepairApplyGuardedStatusOnly,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5903 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2591,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J_SchemaRepairApplyGuardedBatchMaxiSafe,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=5934 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_2592,APPS_SCRIPT_FUNCTION,mvpqaic_50_p5_webapp_readiness_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_P5J_SchemaRepairApplyLogOpen,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=6013 prefix=MVPQAIC
