"item_id","theme","relative_path","source_path","source_exists","final_file","integrated_in_final_candidate","source_zone","archive_allowed","archive_execute_now","archive_target_policy"
"ITEM-002477","UI_UX","01_DOCS\LEXIQUE\lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\LEXIQUE\lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001319","UI_UX","01_DOCS\lexique_crypto_methodes_signaux_trading_pro.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\lexique_crypto_methodes_signaux_trading_pro.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002463","UI_UX","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\00_ORIGINAL_SOURCES_UNMODIFIED\ORIGINAL__lexique_crypto_methodes_signaux_trading_pro.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\00_ORIGINAL_SOURCES_UNMODIFIED\ORIGINAL__lexique_crypto_methodes_signaux_trading_pro.md","False","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","NO_REQUIRES_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002469","UI_UX","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\01_FUSED_DOCS_0.7.2\lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\01_FUSED_DOCS_0.7.2\lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md","False","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","NO_REQUIRES_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002194","UI_UX","01_DOCS\VALIDATION\P15D_20260617_124939\P15D_BUILD_PACK_INDEX.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P15D_20260617_124939\P15D_BUILD_PACK_INDEX.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002189","UI_UX","01_DOCS\VALIDATION\P15D_20260617_124939\P15D_BUILD_REQUIREMENTS.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P15D_20260617_124939\P15D_BUILD_REQUIREMENTS.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002206","UI_UX","01_DOCS\VALIDATION\P15H_20260617_125938\P15H_BUILD_OUTPUT_INVENTORY.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P15H_20260617_125938\P15H_BUILD_OUTPUT_INVENTORY.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002209","UI_UX","01_DOCS\VALIDATION\P15H_20260617_130541\P15H_BUILD_OUTPUT_INVENTORY.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P15H_20260617_130541\P15H_BUILD_OUTPUT_INVENTORY.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002212","UI_UX","01_DOCS\VALIDATION\P16_20260617_130758\P16_BUILD_OUTPUT_INVENTORY.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P16_20260617_130758\P16_BUILD_OUTPUT_INVENTORY.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002213","UI_UX","01_DOCS\VALIDATION\P16_20260617_130758\P16_UI_REVIEW_CHECKLIST.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P16_20260617_130758\P16_UI_REVIEW_CHECKLIST.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002220","UI_UX","01_DOCS\VALIDATION\P16A2_20260617_131649\P16A2_BUILD_OUTPUT_MANIFEST.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P16A2_20260617_131649\P16A2_BUILD_OUTPUT_MANIFEST.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002223","UI_UX","01_DOCS\VALIDATION\P16R_20260617_131838\P16R_STATIC_BUILD_CHECKS.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P16R_20260617_131838\P16R_STATIC_BUILD_CHECKS.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002227","UI_UX","01_DOCS\VALIDATION\P16R2_20260617_132024\P16R2_STATIC_BUILD_CHECKS.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P16R2_20260617_132024\P16R2_STATIC_BUILD_CHECKS.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002263","UI_UX","01_DOCS\VALIDATION\P20A3_20260617_144204\P20A3_STITCH_FILE_INVENTORY.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P20A3_20260617_144204\P20A3_STITCH_FILE_INVENTORY.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002322","UI_UX","01_DOCS\VALIDATION\P23A_20260617_190625\P23A_PRODUCT_UX_CONTENT_AUDIT.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P23A_20260617_190625\P23A_PRODUCT_UX_CONTENT_AUDIT.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002389","UI_UX","01_DOCS\VALIDATION\P26B3_20260618_011933\P26B3_WEBAPP_INTEGRATION_SNIPPET.html","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P26B3_20260618_011933\P26B3_WEBAPP_INTEGRATION_SNIPPET.html","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002408","UI_UX","01_DOCS\VALIDATION\P26C3_20260618_103211\P26C3_UX_CHAPTER_MAP.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P26C3_20260618_103211\P26C3_UX_CHAPTER_MAP.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002416","UI_UX","01_DOCS\VALIDATION\P26R_20260618_105204\P26R_STITCH_BRIEF.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P26R_20260618_105204\P26R_STITCH_BRIEF.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002426","UI_UX","01_DOCS\VALIDATION\P26R2_20260618_105728\P26R2_STITCH_BRIEF.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P26R2_20260618_105728\P26R2_STITCH_BRIEF.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001471","UI_UX","01_DOCS\VALIDATION\P6E2_REVIEW_REQUIRED_ONLY_MAXI_20260616-122111.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6E2_REVIEW_REQUIRED_ONLY_MAXI_20260616-122111.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001552","UI_UX","01_DOCS\VALIDATION\P6F_MANUAL_REVIEW_COMPLETION_PACK_MAXI_20260616-122438\P6E2_REVIEW_REQUIRED_ONLY_MAXI_20260616-122111.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6F_MANUAL_REVIEW_COMPLETION_PACK_MAXI_20260616-122438\P6E2_REVIEW_REQUIRED_ONLY_MAXI_20260616-122111.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001566","UI_UX","01_DOCS\VALIDATION\P6G0_MANUAL_FILL_PREP_MAXI_20260616-123507\P6G0_REVIEW_REQUIRED_TO_FILL_FIRST_20260616-123507.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6G0_MANUAL_FILL_PREP_MAXI_20260616-123507\P6G0_REVIEW_REQUIRED_TO_FILL_FIRST_20260616-123507.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001572","UI_UX","01_DOCS\VALIDATION\P6G1_AUTO_FILLED_WORKBENCH_MAXI_20260616-124431\P6G1_REVIEW_DEPENDENCY_REQUIRED_ONLY_20260616-124431.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6G1_AUTO_FILLED_WORKBENCH_MAXI_20260616-124431\P6G1_REVIEW_DEPENDENCY_REQUIRED_ONLY_20260616-124431.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002815","UI_UX","02_BUILD\LEXIQUE_READER_MVP\02_BUILD_INPUTS\COPY_THIS_INTO_ANTIGRAVITY.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\02_BUILD_INPUTS\COPY_THIS_INTO_ANTIGRAVITY.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002816","UI_UX","02_BUILD\LEXIQUE_READER_MVP\02_BUILD_INPUTS\COPY_THIS_INTO_STITCH.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\02_BUILD_INPUTS\COPY_THIS_INTO_STITCH.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002814","UI_UX","02_BUILD\LEXIQUE_READER_MVP\02_BUILD_INPUTS\P15G_INPUT_POINTERS.txt","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\02_BUILD_INPUTS\P15G_INPUT_POINTERS.txt","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002839","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\app.js","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\app.js","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002842","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\BUILD_PROVENANCE.json","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\BUILD_PROVENANCE.json","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002837","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\index.html","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\index.html","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002840","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\lexique-data.json","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\lexique-data.json","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002838","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\styles.css","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\CHATGPT_STATIC_LEXIQUE_READER_P16A2_20260617_131649\styles.css","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002843","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20A2_20260617_144010223\EXTRACTED_STITCH_OUTPUT\code.html","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20A2_20260617_144010223\EXTRACTED_STITCH_OUTPUT\code.html","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002844","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20A2_20260617_144010223\EXTRACTED_STITCH_OUTPUT\DESIGN.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20A2_20260617_144010223\EXTRACTED_STITCH_OUTPUT\DESIGN.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002846","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20B1_20260617_144254\NORMALIZED_STITCH_WEB\DESIGN.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20B1_20260617_144254\NORMALIZED_STITCH_WEB\DESIGN.md","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002845","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20B1_20260617_144254\NORMALIZED_STITCH_WEB\index.html","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P20B1_20260617_144254\NORMALIZED_STITCH_WEB\index.html","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002847","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P22B_20260617_165033\index.html","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P22B_20260617_165033\index.html","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002848","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P22B_20260617_165033\P22B_DATASET_MERGED.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P22B_20260617_165033\P22B_DATASET_MERGED.csv","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-002849","UI_UX","02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P22B2_20260617_165733\index.html","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\02_BUILD\LEXIQUE_READER_MVP\03_BUILD_OUTPUTS\P22B2_20260617_165733\index.html","True","🎨 MVP_QAIC_UI_UX_STITCH_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
