prompt_id,source_path,source_kind,sha12,dup_group,char_count,line_count,has_gem,has_portfolio,has_image,has_review_required,has_usd_reference,has_no_order,has_no_sizing,has_no_auto_apply,has_missing_data,has_blockers,has_schema_rules,has_json_contract,quality_score,risk_score,migration_decision,migration_reason,candidate_extract
PROMPT-dda82ef2c71c,05_EXPORTS/P150_PUBLIC_PREP_SELECTOR_OR_STOP_20260623_132354/P150_PUBLIC_PREP_SELECTOR.json,HISTORICAL,dda82ef2c71c,1ea58e409f58,4694,102,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""label"": ""Importer une vraie réponse GEM"", | ""next_batch"": ""P150A_REAL_GEM_RESPONSE_IMPORT"", | ""option_id"": ""P150A_REAL_GEM_RESPONSE_IMPORT"", | ""auto_apply_gem_response"": false,"
PROMPT-f6ff5c894f73,05_EXPORTS/P150_PUBLIC_PREP_SELECTOR_OR_STOP_20260623_132354/P150_SUMMARY.json,HISTORICAL,f6ff5c894f73,44e819255e7a,795,18,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""auto_apply_gem_response"": false,"
PROMPT-b3b214162896,05_EXPORTS/P151_RELEASE_PACK_VERIFY_LAUNCH_SMOKE_20260623_134044/P151_RELEASE_PACK_VERIFY_REPORT.json,HISTORICAL,b3b214162896,49fb625ec9de,9575,134,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""launch_command"": ""python G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P145_GEM_RESPONSE_IMPORT_E2E_20260623_124938\\P145_NICEGUI_GEM_RESPONSE_REVIEW_APP.py"", | ""path"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P145_GEM_RESPONSE_IMPORT_E2E_20260623_124938\\P145_NICEGUI_GEM_RESPON"
PROMPT-504ba78536e9,05_EXPORTS/P151_RELEASE_PACK_VERIFY_LAUNCH_SMOKE_20260623_134044/P151_SUMMARY.json,HISTORICAL,504ba78536e9,7b634166a90d,699,18,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""auto_apply_gem_response"": false, | ""next"": ""P152_REAL_GEM_RESPONSE_IMPORT_OR_STOP"","
PROMPT-bbc5179b57cd,05_EXPORTS/P164_HISTORICAL_PROMPT_AUDIT_REFERENCE_REBUILD_20260623_165825/P164_SUMMARY.json,REFERENCE_AUDIT,bbc5179b57cd,3575fe943ac4,2001,27,False,True,False,False,False,True,True,False,False,True,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""PROMPT_SOURCE_ID_CURRENT"": ""P132_P133_PORTFOLIO_MULTIMODAL_REVIEW"", | ""NO_ORDER"": true, | ""NO_SIZING"": true,"
PROMPT-834aa153e228,05_EXPORTS/P167_HUMAN_REVIEW_REFERENCE_PROMPT_GATE_20260623_180529/P167_SUMMARY.json,REFERENCE_AUDIT,834aa153e228,24834c8bc5e6,998,24,False,False,False,True,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""human_review_required"": true, | ""blockers"": [],"
PROMPT-e8efdf76d3ce,05_EXPORTS/P175_NICEGUI_OPERATOR_ERGONOMICS_POLISH_20260624_085952/P175_SUMMARY.json,HISTORICAL,e8efdf76d3ce,c219af2c717e,967,24,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""auto_apply_gem_response"": false,"
PROMPT-fb143ef0976a,05_EXPORTS/P179_PRIVATE_COCKPIT_OPERATOR_USAGE_SMOKE_OR_CLOSE_20260624_091809/P179_PRIVATE_COCKPIT_USAGE_CLOSE_RESULT.json,HISTORICAL,fb143ef0976a,46a6ac46179a,2830,61,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-f6b4d8cbee1e,05_EXPORTS/P179_PRIVATE_COCKPIT_OPERATOR_USAGE_SMOKE_OR_CLOSE_20260624_091809/P179_SUMMARY.json,HISTORICAL,f6b4d8cbee1e,9ed814324ae2,1128,30,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-88ac12185bac,05_EXPORTS/P180_PRIVATE_COCKPIT_REAL_UI_POLISH_20260624_092736/P180_REAL_UI_POLISH_RESULT.json,HISTORICAL,88ac12185bac,f93e1f0d01d9,2071,72,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-88ac12185bac,05_EXPORTS/P180_PRIVATE_COCKPIT_REAL_UI_POLISH_20260624_092736/P180_SUMMARY.json,HISTORICAL,88ac12185bac,f93e1f0d01d9,2071,72,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-3326b17dc893,05_EXPORTS/P180_R2_REPAIR_RUFF_FALSE_PASS_REAL_UI_SEAL_20260624_092926/P180_REAL_UI_POLISH_RESULT.json,HISTORICAL,3326b17dc893,2a7ed6b610cf,2079,72,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-3326b17dc893,05_EXPORTS/P180_R2_REPAIR_RUFF_FALSE_PASS_REAL_UI_SEAL_20260624_092926/P180_SUMMARY.json,HISTORICAL,3326b17dc893,2a7ed6b610cf,2079,72,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-9a24e732145e,mvp_qaic_py/module_migration_inventory.py,HISTORICAL,9a24e732145e,941e815d9f63,13259,366,True,True,False,True,False,True,False,False,False,False,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""NO_ORDER"", | ""PROMPT_GEM_RUNTIME"": 1, | ""PORTFOLIO_INPUT_NORMALIZER"": 2, | ""UNKNOWN_REVIEW_REQUIRED"": 99, | if ""normalizer"" in text or ""portfolio_input"" in text: | ""PORTFOLIO_INPUT_NORMALIZER"", | ""mvp_qaic_py.portfolio_input_normalizer"", | ""Portfolio input normalization should stay MVP-safe in Python."", | if ""prompt"" in text or ""gem"" in text or ""runner"" in text: | ""PROMPT_GEM_RUNTIME"", | ""mvp_qaic_py.gem_prompt_runt"
PROMPT-1af817b79646,mvp_qaic_py/p142_ui_fidelity_shell.py,HISTORICAL,1af817b79646,e39161964b38,13042,332,True,False,False,False,False,True,True,True,False,False,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""auto_apply_gem_response"": False,"
PROMPT-bb5559d4cc62,mvp_qaic_py/p148_sync_strategy_readonly.py,REFERENCE_AUDIT,bb5559d4cc62,3fb2089f6404,11617,299,True,False,False,False,False,True,True,True,False,False,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""auto_apply_gem_response"": False, | if review_policy.get(""auto_apply_gem_response_enabled"") is not False: | raise ValueError(""P147 auto_apply_gem_response_enabled must remain false"") | ""P145 GEM import local review validated"","
PROMPT-9b092c64da79,mvp_qaic_py/p149_migration_close_gate.py,HISTORICAL,9b092c64da79,efe0ecd0559e,12322,327,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""P145_GEM_RESPONSE_IMPORT_E2E_"", | ""auto_apply_gem_response"": False, | blockers: list[str] = [] | blockers.append(""P148_STATUS_NOT_RENDERED"") | blockers.append(""P149_READINESS_NOT_TRUE"") | blockers.append(""FUTURE_SHEET_WRITE_EXPLICIT_GO_MISSING"") | blockers.append(""WRITE_BACK_NOT_DISABLED"") | blockers.append(""GOOGLE_SHEETS_WRITE_NOT_FALSE"") | return blockers | blockers = validate_p148_strategy(strategy) | blockers.ap"
PROMPT-2e972570f0e1,mvp_qaic_py/p150_public_prep_selector_or_stop.py,HISTORICAL,2e972570f0e1,ce620694dd3d,11886,310,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""auto_apply_gem_response"": False, | blockers: list[str] = [] | blockers.append(""P149_STATUS_NOT_READY"") | blockers.append(""MIGRATION_CLOSE_READY_NOT_TRUE"") | blockers.append(""MVP_LOCAL_PRIVATE_READY_NOT_TRUE"") | blockers.append(""P149_BLOCKERS_NOT_ZERO"") | blockers.append(""GOOGLE_SHEETS_WRITE_NOT_FALSE"") | blockers.append(""PUBLIC_DEPLOY_NOT_FALSE"") | return blockers | ""option_id"": ""P150A_REAL_GEM_RESPONSE_IMPORT"", | """
PROMPT-8d70ac2a34a7,mvp_qaic_py/p150b_local_private_release_pack.py,HISTORICAL,8d70ac2a34a7,80653e9e2634,14310,380,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""P145_GEM_RESPONSE_IMPORT_E2E_"", | ""auto_apply_gem_response"": False, | blockers: list[str] = [] | blockers.append(""P150_SELECTOR_STATUS_NOT_READY"") | blockers.append(""P150_RECOMMENDED_NEXT_NOT_P150B"") | blockers.append(""P150_BLOCKERS_NOT_ZERO"") | blockers.append(""GOOGLE_SHEETS_WRITE_NOT_FALSE"") | blockers.append(""PUBLIC_DEPLOY_NOT_FALSE"") | return blockers | blockers = validate_selector(selector) | blockers.append(""M"
PROMPT-03671de8527e,mvp_qaic_py/p151_release_pack_verify_launch_smoke.py,REFERENCE_AUDIT,03671de8527e,348efde18ece,13967,374,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""release_evidence/P145_GEM_RESPONSE_IMPORT_E2E/"", | ""auto_apply_gem_response"": False, | blockers: list[str] = [] | blockers.append(""P150B_MANIFEST_STATUS_NOT_READY"") | blockers.append(""P150B_BLOCKERS_NOT_ZERO"") | blockers.append(""GOOGLE_SHEETS_WRITE_NOT_FALSE"") | blockers.append(""PUBLIC_DEPLOY_NOT_FALSE"") | blockers.append(""BROKER_NOT_FALSE"") | return blockers | blockers: list[str] = [] | blockers.append(f""ZIP_REQUIR"
PROMPT-5c371985715d,mvp_qaic_py/p168_hierarchy_and_migration_roadmap_lock.py,REFERENCE_AUDIT,5c371985715d,f30f36f9e451,13991,351,True,False,False,False,False,True,True,False,False,True,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"blockers: list[str] = [] | blockers.append(""MISSING_P165_SOURCE_ACCESS_EXPORT"") | blockers.append(""MISSING_P166_REFERENCE_PROMPT_EXPORT"") | blockers.append(""MISSING_P167_HUMAN_REVIEW_GATE_EXPORT"") | ""blockers"": blockers, | ""blocker_count"": len(blockers), | if not blockers | f""- Prompt/GPT/GEM functions: `{milestones['prompt_engine_function_count']}`"","
PROMPT-6596ffd033d0,mvp_qaic_py/p168b_sheets_data_snapshot_layer_readonly.py,REFERENCE_AUDIT,6596ffd033d0,3e2a844aaf44,20446,542,False,False,True,False,False,True,True,False,False,True,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"blockers: list[str] = [] | blockers.append(""MISSING_P165_SOURCE_ACCESS_EXPORT"") | blockers.append(""MISSING_P168A_HIERARCHY_LOCK_EXPORT"") | blockers.append(""MISSING_SHEET_SOURCE_REGISTRY"") | ""blockers"": blockers, | ""blocker_count"": len(blockers), | if not blockers"
PROMPT-23292d1106ae,mvp_qaic_py/p168c_sheets_readonly_export_import_or_api_binding.py,REFERENCE_AUDIT,23292d1106ae,dd240ff4f1c8,14475,397,False,False,True,False,False,True,True,False,False,True,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"blockers: list[str] = [] | blockers.append(""MISSING_P168B_EXPORT"") | blockers.append(""P168B_HIERARCHY_NOT_LOCKED"") | blockers.append(""P168B_BOUNDED_READ_PLAN_TOO_SMALL"") | blocker_count=len(blockers), | ""blockers"": blockers, | ""blocker_count"": len(blockers),"
PROMPT-80b0bb58dbcb,mvp_qaic_py/p168d_local_snapshot_import_reader_from_operator_exports.py,HISTORICAL,80b0bb58dbcb,7de4514fff81,20799,538,False,False,True,False,False,True,True,False,False,True,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"blockers: list[str] = [] | blockers.append(""P168C_EXPORT_MISSING"") | blockers.append(""P168C_HIERARCHY_NOT_LOCKED"") | blockers.append(""P168C_PREFERRED_PATH_NOT_LOCAL_EXPORT_IMPORT_FIRST"") | blockers.append(""P168C_GOOGLE_SHEETS_WRITE_TRUE"") | blockers.append(""P168C_LIVE_PYTHON_GOOGLE_API_TRUE"") | blockers.append(""MANIFEST_ROWS_MISSING"") | blocker_count = len(blockers) | ""blockers"": blockers,"
PROMPT-160e34f2cae0,mvp_qaic_py/p168e_local_cache_build_from_validated_snapshots_or_wait.py,HISTORICAL,160e34f2cae0,488259d16ff7,19697,528,False,False,True,False,False,True,True,False,False,True,True,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""Build a local JSON cache only from P168D validated local operator exports. If no validated exports are present, wait without blockers."", | blockers: list[str] = [] | blockers.append(""P168D_EXPORT_MISSING"") | blockers.append(""P168D_HIERARCHY_NOT_LOCKED"") | blockers.append(""P168D_GOOGLE_SHEETS_WRITE_TRUE"") | blockers.append(""P168D_LIVE_PYTHON_GOOGLE_API_TRUE"") | blockers.append(""P168D_PREFERRED_PATH_NOT_LOCAL_EXPORT_I"
PROMPT-2266ed255065,mvp_qaic_py/p180_private_cockpit_real_ui_polish.py,REFERENCE_AUDIT,2266ed255065,b9b23bdd7280,9067,292,True,False,False,False,False,True,True,True,False,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""gem_call_executed"": False, | ""auto_apply_gem_response"": False, | ""Prompt GEM"", | ""blockers"": [f""MISSING_TOKEN:{token}"" for token in missing], | audit[""blockers""].append(""SERVER_EXITED_EARLY"") | audit[""blockers""].append(""ROUTES_NOT_READY_BEFORE_TIMEOUT"") | blockers = list(audit[""blockers""]) | if smoke_ok and server_stopped and not blockers | ""route_smoke_ok"": smoke_ok and server_stopped and not blockers, | ""blockers"""
PROMPT-c9faedfc019e,mvp_qaic_py/sheets/controlled_queue_write_evidence.py,HISTORICAL,c9faedfc019e,d3c3bf2297ed,5158,126,False,False,False,True,False,True,True,False,True,True,False,True,54,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""decision_status"": ""REVIEW_REQUIRED"", | ""risk_guard"": ""HUMAN_REVIEW_ONLY_NO_BROKER_NO_ORDER_NO_SIZING"", | ""missing_data"": ""PENDING_HUMAN_REVIEW"", | ""blockers"": ""NOT_APPROVED_FOR_APPEND"","
PROMPT-602f19af0865,05_EXPORTS/P114_GEM_PROMPT_RUNNER_PACK_COPY_PASTE_AND_JSON_CONTRACT_20260622_124512/P114_RUNNER_CONTRACT.json,HISTORICAL,602f19af0865,8415a6e3a6c4,1354,55,True,False,True,True,False,True,False,False,False,False,True,True,54,5,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""IMAGE_REVIEW_REQUIRED"" | ""contract"": ""P114_GEM_PROMPT_RUNNER_PACK_COPY_PASTE_AND_JSON_CONTRACT"", | ""P114_GEM_RUNNER_PAYLOAD_SAMPLE.json"", | ""P114_GEM_PROMPT_COPY_PASTE.md"", | ""P114_EXPECTED_GEM_OUTPUT_SCHEMA.json"", | ""NO_ORDER"", | ""version"": ""MVP_QAIC_P114_GEM_PROMPT_RUNNER_PACK_0_1_0_SAFE"""
PROMPT-2f548feb73e7,05_EXPORTS/P116_GEM_PROMPT_RUNTIME_MINI_CLI_20260622_132029/P116_RUNTIME_CONTRACT.json,HISTORICAL,2f548feb73e7,60d15be558e5,1504,59,True,False,True,True,False,True,False,False,False,False,True,True,54,20,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""contract"": ""P116_PROMPT_GEM_RUNTIME_MINI_CLI"", | ""P116_GEM_PROMPT_COPY_PASTE.md"", | ""P116_EXPECTED_GEM_OUTPUT_SCHEMA.json"", | ""NO_ORDER"", | ""COPY_PASTE_TO_GEM_ONLY"" | ""IMAGE_REVIEW_REQUIRED"" | ""version"": ""MVP_QAIC_P116_PROMPT_GEM_RUNTIME_MINI_CLI_0_1_0_SAFE"""
PROMPT-2f548feb73e7,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT/P116_RUNTIME_CONTRACT.json,HISTORICAL,2f548feb73e7,60d15be558e5,1504,59,True,False,True,True,False,True,False,False,False,False,True,True,54,20,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""contract"": ""P116_PROMPT_GEM_RUNTIME_MINI_CLI"", | ""P116_GEM_PROMPT_COPY_PASTE.md"", | ""P116_EXPECTED_GEM_OUTPUT_SCHEMA.json"", | ""NO_ORDER"", | ""COPY_PASTE_TO_GEM_ONLY"" | ""IMAGE_REVIEW_REQUIRED"" | ""version"": ""MVP_QAIC_P116_PROMPT_GEM_RUNTIME_MINI_CLI_0_1_0_SAFE"""
PROMPT-a599ed5a30c7,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_DAILY_CONTRACT.json,REFERENCE_AUDIT,a599ed5a30c7,a38e00d25af0,1458,49,True,True,True,False,False,True,False,False,False,False,True,True,54,20,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""contract"": ""P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT"", | ""daily_output"": ""P118_RUNTIME_PACK/P116_GEM_PROMPT_COPY_PASTE.md"", | ""Put portfolio text in a local input file or provide an image reference."", | ""Open P118_RUNTIME_PACK/P116_GEM_PROMPT_COPY_PASTE.md."", | ""Copy manually into GEM."", | ""Paste GEM response into the next review queue."" | ""primary_command"": ""python -m mvp_qaic_py.gem_prompt_daily_shortcut"", | ""COPY_"
PROMPT-2f548feb73e7,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_RUNTIME_PACK/P116_RUNTIME_CONTRACT.json,HISTORICAL,2f548feb73e7,60d15be558e5,1504,59,True,False,True,True,False,True,False,False,False,False,True,True,54,20,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""contract"": ""P116_PROMPT_GEM_RUNTIME_MINI_CLI"", | ""P116_GEM_PROMPT_COPY_PASTE.md"", | ""P116_EXPECTED_GEM_OUTPUT_SCHEMA.json"", | ""NO_ORDER"", | ""COPY_PASTE_TO_GEM_ONLY"" | ""IMAGE_REVIEW_REQUIRED"" | ""version"": ""MVP_QAIC_P116_PROMPT_GEM_RUNTIME_MINI_CLI_0_1_0_SAFE"""
PROMPT-a599ed5a30c7,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_DAILY_CONTRACT.json,REFERENCE_AUDIT,a599ed5a30c7,a38e00d25af0,1458,49,True,True,True,False,False,True,False,False,False,False,True,True,54,20,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""contract"": ""P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT"", | ""daily_output"": ""P118_RUNTIME_PACK/P116_GEM_PROMPT_COPY_PASTE.md"", | ""Put portfolio text in a local input file or provide an image reference."", | ""Open P118_RUNTIME_PACK/P116_GEM_PROMPT_COPY_PASTE.md."", | ""Copy manually into GEM."", | ""Paste GEM response into the next review queue."" | ""primary_command"": ""python -m mvp_qaic_py.gem_prompt_daily_shortcut"", | ""COPY_"
PROMPT-2f548feb73e7,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_RUNTIME_PACK/P116_RUNTIME_CONTRACT.json,HISTORICAL,2f548feb73e7,60d15be558e5,1504,59,True,False,True,True,False,True,False,False,False,False,True,True,54,20,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""contract"": ""P116_PROMPT_GEM_RUNTIME_MINI_CLI"", | ""P116_GEM_PROMPT_COPY_PASTE.md"", | ""P116_EXPECTED_GEM_OUTPUT_SCHEMA.json"", | ""NO_ORDER"", | ""COPY_PASTE_TO_GEM_ONLY"" | ""IMAGE_REVIEW_REQUIRED"" | ""version"": ""MVP_QAIC_P116_PROMPT_GEM_RUNTIME_MINI_CLI_0_1_0_SAFE"""
PROMPT-aedd8f52a1d3,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/P123_FINAL_DOCS_MANIFEST.json,REFERENCE_AUDIT,aedd8f52a1d3,f1b8225534a5,9869,132,True,False,True,False,False,True,False,True,False,False,True,True,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\01_DOCS\\DRIVE_RANGEMENT\\MVP_QAIC_DRIVE_RANGEMENT_FINAL.md"", | ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\01_DOCS\\DRIVE_RANGEMENT\\🗂️ MVP_QAIC_DRIVE_RANGEMENT_FINAL.md"", | ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS"
PROMPT-7cb7d5ab6bba,05_EXPORTS/P126_DAILY_RUN_REGISTRY_20260622_155955/P126_RUN_REGISTRY_REPORT.md,HISTORICAL,7cb7d5ab6bba,cebc8a9bed3e,587,25,True,False,False,True,False,True,True,True,False,False,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,- blocked_review_required_count: `1` | - no_auto_apply_gem_response: `true` | - no_order_no_sizing: `true` | - P126-ROW-0002 | BLOCKED_REVIEW_REQUIRED | ready=false | findings=3 | - NO_AUTO_APPLY_GEM_RESPONSE | - NO_ORDER
PROMPT-a206fc35eff0,05_EXPORTS/P127_OPERATOR_RUN_SHORTCUT_20260622_161241/P127_SHORTCUT_CONTRACT.json,HISTORICAL,a206fc35eff0,b52c78c54ffb,1481,51,True,True,False,False,False,True,False,True,False,False,True,True,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""auto-apply GEM response"" | ""portfolio_input.txt is filled manually"", | ""GEM prompt is pasted manually"", | ""GEM response is pasted manually"", | ""NO_ORDER"", | ""NO_AUTO_APPLY_GEM_RESPONSE"","
PROMPT-e228bd34a49f,05_EXPORTS/P129_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_162333/P129_NEXT_ACTIONS.md,HISTORICAL,e228bd34a49f,7bc50e0ddb7d,312,6,False,True,False,True,False,True,True,False,False,True,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"- bridge_status: `BLOCKED_REVIEW_REQUIRED` | - next_action: Resolve blockers in `P129_MANUAL_TRANSCRIPTION_REVIEW.csv`, then rerun P129. | Safety: HUMAN_REVIEW_ONLY, NO_OCR_CLAIM, NO_AUTOMATED_VISUAL_EXTRACTION, NO_INVENTED_PORTFOLIO_DATA, NO_SHEET_WRITE, NO_BROKER, NO_ORDER, NO_SIZING."
PROMPT-1b8c135b3511,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_P124_HANDOFF/run_notes.md,HISTORICAL,1b8c135b3511,70b0c9963026,360,17,True,True,False,False,False,True,True,True,False,False,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,Fill or review this folder manually before any GEM prompt use. | - NO_INVENTED_PORTFOLIO_DATA | - NO_ORDER | - NO_SIZING | - NO_AUTO_APPLY_GEM_RESPONSE
PROMPT-37c4b4be8627,05_EXPORTS/P136_R1_STITCH_UI_LOGIC_FIX_20260622_204216/P136_STITCH_UI_LOGIC_SPEC.md,HISTORICAL,37c4b4be8627,dbcb2a619043,1086,46,True,True,False,False,False,True,True,True,False,False,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"Selected GEM: `GEM_GENERAL_REVIEW` | ### prompt_cockpit — MVP QAIC — GEM Portfolio Prompt Cockpit | Préparer le prompt, choisir le GEM actif, copier vers GEM et suivre les garde-fous. | - `active_gem_select` | - `gemini_open_button` | ### response_import — P136 — Réponse GEM réelle | Importer une réponse GEM depuis fichier local et préparer le P133 gate. | - `no_order` | - `no_sizing`"
PROMPT-bac87fdca029,05_EXPORTS/P138B3_WRITE_READINESS_TRIAGE_20260623_000205/P138B3_P138C_PREWRITE_CHECKLIST.md,REFERENCE_AUDIT,bac87fdca029,c69ba161322d,914,27,True,False,False,True,False,True,True,True,False,False,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,- `NO_ORDER` | - `NO_SIZING` | - `NO_AUTO_APPLY_GEM_RESPONSE` | - `HUMAN_REVIEW_REQUIRED`
PROMPT-bac87fdca029,05_EXPORTS/P138B3_WRITE_READINESS_TRIAGE_20260623_000829/P138B3_P138C_PREWRITE_CHECKLIST.md,REFERENCE_AUDIT,bac87fdca029,c69ba161322d,914,27,True,False,False,True,False,True,True,True,False,False,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,- `NO_ORDER` | - `NO_SIZING` | - `NO_AUTO_APPLY_GEM_RESPONSE` | - `HUMAN_REVIEW_REQUIRED`
PROMPT-b983640258ba,05_EXPORTS/P138B_R2_SELF_CONTAINED_RUFF_PATH_FIX_20260622_235443/P138B_WRITE_GUARD.md,REFERENCE_AUDIT,b983640258ba,84a899cd4e59,877,30,True,False,False,True,False,True,True,True,False,False,False,False,52,0,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,## Règle de write final | - `NO_ORDER` | - `NO_SIZING` | - `NO_AUTO_APPLY_GEM_RESPONSE` | - `HUMAN_REVIEW_REQUIRED`
PROMPT-ebe12cad8641,05_EXPORTS/P104_WEBAPP_UI_PROMPT_BENCHMARK_DATA_PACK_20260622_102228/P104_WEBAPP_UI_PROMPT_BENCHMARK_DATA_PACK_CONTRACT.json,HISTORICAL,ebe12cad8641,d94bedd57664,2078,47,False,True,True,False,False,True,False,False,True,True,False,True,52,5,REFERENCE_ONLY,Useful reference but not strong enough for direct merge.,"""/portfolio-review"" | ""portfolio_input"", | ""missing_data"", | ""blockers"", | ""portfolio_input_modes"":  [ | ""no_order"":  true,"
