candidate_id,source_path,classification,score,decision,sha12,size_chars_sampled,contains_no_broker,contains_no_order,contains_no_sizing,contains_usd,contains_json
PROMPT_0309_e3f79eb1e864,05_EXPORTS/P159_PROMPT_PATCH_RUNTIME_SMOKE_OR_ROLLBACK_GATE_20260623_150735/P159_HANDOFF.md,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5b07b2092aba,440,True,False,False,False,False
PROMPT_0340_850d865389e0,05_EXPORTS/P176_NICEGUI_REVIEW_ONLY_ACTIONS_PROMPT_WORKFLOW_20260624_090430/P176_REVIEW_ONLY_PROMPT_WORKFLOW_REPORT.md,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,4b53d1f48d96,715,True,True,True,False,False
PROMPT_0355_bf1dd06c80e3,05_EXPORTS/P182_PROMPT_HISTORY_LIBRARY_VERSION_STUDIO_20260624_095740/P182_ZIP_MANIFEST.json,PROMPT_LIBRARY_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,33944b01749f,599,False,False,False,False,False
PROMPT_0186_86aa0a0e31bd,05_EXPORTS/P132_R1_FRENCH_RESPONSE_JSON_STABLE_20260622_175827/P132_EXPECTED_GEM_OUTPUT_SCHEMA.json,REVIEW_CANDIDATE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f576ba3a9210,4283,False,False,False,True,False
PROMPT_0392_d570f6d2b379,05_EXPORTS/P193R_GEM_DECISION_JOURNAL_ROUNDTRIP_EVIDENCE_BINDING_20260624_115727/P193R_GEM_EVIDENCE_BINDING.json,REVIEW_CANDIDATE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,93b463018030,6000,False,False,False,False,False
PROMPT_0125_e819028da92c,05_EXPORTS/P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST_20260622_153328/P124_INPUT_HELPER_MANIFEST.json,GEM_RESPONSE_RELATED,34,IGNORE_OR_TECHNICAL_ARTIFACT,1910e38b5360,3235,False,False,False,False,True
PROMPT_0220_a5bffef9fd6d,05_EXPORTS/P136C_R1_TEST_IMPORT_FIX_20260622_211016/P136_IMPORTED_GEM_RESPONSE.md,GEM_RESPONSE_RELATED,34,IGNORE_OR_TECHNICAL_ARTIFACT,675c9a5f681f,378,False,False,False,False,True
PROMPT_0223_866121184aeb,05_EXPORTS/P136_R1_STITCH_UI_LOGIC_FIX_20260622_204216/P136_IMPORTED_GEM_RESPONSE.md,GEM_RESPONSE_RELATED,34,IGNORE_OR_TECHNICAL_ARTIFACT,23719a948c9a,379,False,False,False,False,True
PROMPT_0175_487ebe9e9b86,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_README.md,PROMPT_EXPORT_REFERENCE,34,IGNORE_OR_TECHNICAL_ARTIFACT,6961fc5261ca,239,False,False,False,False,False
PROMPT_0347_e09edf8c596d,05_EXPORTS/P181ABC_OPERATOR_UI_PROMPT_CAPTURE_SESSIONS_FAST_FUSE_20260624_094832/P181ABC_OPERATOR_UI_REPORT.md,PROMPT_EXPORT_REFERENCE,34,IGNORE_OR_TECHNICAL_ARTIFACT,1970305911cc,602,True,True,True,False,False
PROMPT_0358_e0fff2d9e991,05_EXPORTS/P183_CAPTURE_TO_SESSION_LINK_PROMPT_RUN_WORKFLOW_20260624_100649/P183_SESSION_LINK_INDEX.csv,PROMPT_EXPORT_REFERENCE,34,IGNORE_OR_TECHNICAL_ARTIFACT,81ff8c2d79c5,106,False,False,False,False,False
PROMPT_0360_bf32d93d1719,05_EXPORTS/P183_CAPTURE_TO_SESSION_LINK_PROMPT_RUN_WORKFLOW_20260624_100649/P183_ZIP_MANIFEST.json,PROMPT_EXPORT_REFERENCE,34,IGNORE_OR_TECHNICAL_ARTIFACT,ac2600ba0ba9,599,False,False,False,False,False
PROMPT_0363_32c8481a3f21,05_EXPORTS/P183_CAPTURE_TO_SESSION_LINK_PROMPT_RUN_WORKFLOW_20260624_100750/P183_SESSION_LINK_INDEX.csv,PROMPT_EXPORT_REFERENCE,34,IGNORE_OR_TECHNICAL_ARTIFACT,81ff8c2d79c5,106,False,False,False,False,False
PROMPT_0365_32a0d025cfa8,05_EXPORTS/P183_CAPTURE_TO_SESSION_LINK_PROMPT_RUN_WORKFLOW_20260624_100750/P183_ZIP_MANIFEST.json,PROMPT_EXPORT_REFERENCE,34,IGNORE_OR_TECHNICAL_ARTIFACT,24ab7e734d00,599,False,False,False,False,False
PROMPT_0072_9683092039c7,05_EXPORTS/P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_20260622_140755/P120_DECISION_JOURNAL_ENTRY.json,REVIEW_CANDIDATE,34,IGNORE_OR_TECHNICAL_ARTIFACT,23e84fd4f0b1,1344,False,False,False,False,False
PROMPT_0097_a8f8f752eb95,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P120_DECISION_JOURNAL_BRIDGE/P120_DECISION_JOURNAL_ENTRY.csv,REVIEW_CANDIDATE,34,IGNORE_OR_TECHNICAL_ARTIFACT,d11556ceea1a,851,False,False,False,False,False
PROMPT_0098_b0e380a270e3,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P120_DECISION_JOURNAL_BRIDGE/P120_DECISION_JOURNAL_ENTRY.json,REVIEW_CANDIDATE,34,IGNORE_OR_TECHNICAL_ARTIFACT,e277ec1a6030,1415,False,False,False,False,False
PROMPT_0056_cfb4e0134691,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_RUNTIME_PACK/P116_EXPECTED_GEM_OUTPUT_SCHEMA.json,GEM_RESPONSE_RELATED,33,IGNORE_OR_TECHNICAL_ARTIFACT,df575a5bd620,1241,False,False,False,False,True
PROMPT_0063_93b9ff9e1e25,05_EXPORTS/P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404/P119_EXPECTED_GEM_OUTPUT_SCHEMA.json,GEM_RESPONSE_RELATED,33,IGNORE_OR_TECHNICAL_ARTIFACT,df575a5bd620,1241,False,False,False,False,True
PROMPT_0082_b8f7ed57688d,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_RUNTIME_PACK/P116_EXPECTED_GEM_OUTPUT_SCHEMA.json,GEM_RESPONSE_RELATED,33,IGNORE_OR_TECHNICAL_ARTIFACT,df575a5bd620,1241,False,False,False,False,True
PROMPT_0089_7e8d867eedfd,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P119_RESPONSE_CAPTURE_QUEUE/P119_EXPECTED_GEM_OUTPUT_SCHEMA.json,GEM_RESPONSE_RELATED,33,IGNORE_OR_TECHNICAL_ARTIFACT,df575a5bd620,1241,False,False,False,False,True
PROMPT_0137_5d75ea12ece6,05_EXPORTS/P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_20260622_154321/P125_RUN_MANIFEST.json,GEM_RESPONSE_RELATED,33,IGNORE_OR_TECHNICAL_ARTIFACT,8148b50d201f,2301,False,False,False,False,True
PROMPT_0460_dc0222c0376e,mvp_qaic_py/p194r_gem_runtime_tracker_close_sheets_export_contract.py,GEM_RESPONSE_RELATED,33,IGNORE_OR_TECHNICAL_ARTIFACT,eedc8a400aae,6000,False,False,False,False,True
PROMPT_0375_a9dfe165be5b,05_EXPORTS/P189H_HISTORICAL_PROMPT_QUALITY_AUDIT_20260624_110651/P189H_ZIP_MANIFEST.json,HISTORICAL_AUDIT_PROMPT,33,IGNORE_OR_TECHNICAL_ARTIFACT,5f2fb4a761ac,392,False,False,False,False,False
PROMPT_0048_457b754593a4,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_SAMPLE_STRUCTURED_PORTFOLIO.json,PROMPT_EXPORT_REFERENCE,33,IGNORE_OR_TECHNICAL_ARTIFACT,92a2292941fb,522,False,False,False,True,False
PROMPT_0324_42c1ceedc24c,05_EXPORTS/P165_R3_INITIAL_SHEET_APPS_SCRIPT_FUNCTIONAL_LAYER_20260623_193121/P165_R3_PROMPT_ENGINE_RECOVERY.csv,PROMPT_EXPORT_REFERENCE,33,IGNORE_OR_TECHNICAL_ARTIFACT,ed3e97585a6e,6000,False,False,False,False,True
PROMPT_0058_84145aa39be0,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_RUNTIME_PACK/P116_RUNTIME_CONTRACT.json,GEM_RESPONSE_RELATED,32,IGNORE_OR_TECHNICAL_ARTIFACT,41563fabca5e,1445,False,False,False,False,True
PROMPT_0069_c04ac44e519a,05_EXPORTS/P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_20260622_140755/P120_BRIDGE_MANIFEST.json,GEM_RESPONSE_RELATED,32,IGNORE_OR_TECHNICAL_ARTIFACT,211428cadb64,1914,False,False,False,False,True
PROMPT_0084_b4a99e643c73,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_RUNTIME_PACK/P116_RUNTIME_CONTRACT.json,GEM_RESPONSE_RELATED,32,IGNORE_OR_TECHNICAL_ARTIFACT,41563fabca5e,1445,False,False,False,False,True
PROMPT_0095_3b4f8c4a3b1a,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P120_DECISION_JOURNAL_BRIDGE/P120_BRIDGE_MANIFEST.json,GEM_RESPONSE_RELATED,32,IGNORE_OR_TECHNICAL_ARTIFACT,428039ac490c,2134,False,False,False,False,True
PROMPT_0232_aa8436d02495,05_EXPORTS/P138A_SHEETS_PROMPT_BASE_MIGRATION_CANDIDATE_20260622_231538/P138A_MIGRATION_CANDIDATES.csv,PROMPT_EXPORT_REFERENCE,32,IGNORE_OR_TECHNICAL_ARTIFACT,b4fb3f89c9c9,397,False,False,False,False,False
PROMPT_0237_0786d55aae93,05_EXPORTS/P138A_SHEETS_PROMPT_BASE_MIGRATION_CANDIDATE_20260622_231538/P138A_RUNBOOK.md,PROMPT_EXPORT_REFERENCE,32,IGNORE_OR_TECHNICAL_ARTIFACT,df718a957da6,1041,False,False,False,False,False
PROMPT_0238_69ba88fd872c,05_EXPORTS/P138A_SHEETS_PROMPT_BASE_MIGRATION_CANDIDATE_20260622_231538/P138A_SOURCE_TAB_CONTRACT.json,PROMPT_EXPORT_REFERENCE,32,IGNORE_OR_TECHNICAL_ARTIFACT,2c5ecdd2c014,1739,False,False,False,False,False
PROMPT_0280_119c64b78162,05_EXPORTS/P154_PROMPT_CORRECTION_APPLY_PLAN_OR_STOP_20260623_144922/P154_HUMAN_REVIEW_DECISION.md,PROMPT_EXPORT_REFERENCE,32,IGNORE_OR_TECHNICAL_ARTIFACT,89daa72ec053,376,False,False,False,False,False
PROMPT_0327_825afa29ed46,05_EXPORTS/P166_REFERENCE_PROMPT_REBUILD_FROM_SOURCE_INDEX_20260623_174903/P166_PROMPT_SOURCE_SELECTION.csv,PROMPT_EXPORT_REFERENCE,32,IGNORE_OR_TECHNICAL_ARTIFACT,cdb2aa9fc830,6000,False,False,False,False,False
PROMPT_0459_90488c4fd085,mvp_qaic_py/p193r_gem_decision_journal_roundtrip_evidence_binding.py,GEM_RESPONSE_RELATED,31,IGNORE_OR_TECHNICAL_ARTIFACT,3af8e8778441,6000,False,False,False,False,True
PROMPT_0021_8240a1b04b59,05_EXPORTS/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_WEBAPP_20260622_103204/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_WEBAPP_REPORT.md,PROMPT_EXPORT_REFERENCE,30,IGNORE_OR_TECHNICAL_ARTIFACT,b5c3e62481ba,725,False,False,False,False,False
PROMPT_0051_493c81e09791,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_DAILY_COMMANDS.md,REVIEW_CANDIDATE,30,IGNORE_OR_TECHNICAL_ARTIFACT,9806426b5196,768,False,False,False,False,False
PROMPT_0077_a1b18c88ec8e,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_DAILY_COMMANDS.md,REVIEW_CANDIDATE,30,IGNORE_OR_TECHNICAL_ARTIFACT,9806426b5196,768,False,False,False,False,False
PROMPT_0414_c0ad913f1047,05_EXPORTS/P196_REAL_CASE_PORTFOLIO_GEM_OPERATOR_INPUTS_MAXI_20260624_123241/P196_SUMMARY.json,REVIEW_CANDIDATE,30,IGNORE_OR_TECHNICAL_ARTIFACT,d1542dda8118,1309,False,False,False,False,False
PROMPT_0101_94bb91705a7b,05_EXPORTS/P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420/P122_DAILY_OPERATOR_COMMANDS.md,GEM_RESPONSE_RELATED,29,IGNORE_OR_TECHNICAL_ARTIFACT,71ac713aa322,1269,False,False,False,False,True
PROMPT_0118_d0abbd4b4a98,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/01_DOCS_FINAL_COPY/HANDOFF/MVP_QAIC_OPERATOR_HANDOFF_FINAL.md,GEM_RESPONSE_RELATED,29,IGNORE_OR_TECHNICAL_ARTIFACT,c930f274315a,1193,False,False,False,False,True
PROMPT_0119_6f4b655ff282,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/01_DOCS_FINAL_COPY/HANDOFF/🤝 MVP_QAIC_OPERATOR_HANDOFF_FINAL.md,GEM_RESPONSE_RELATED,29,IGNORE_OR_TECHNICAL_ARTIFACT,c930f274315a,1193,False,False,False,False,True
PROMPT_0350_dd365b2f42ca,05_EXPORTS/P181ABC_OPERATOR_UI_PROMPT_CAPTURE_SESSIONS_FAST_FUSE_20260624_094832/P181ABC_ZIP_MANIFEST.json,PROMPT_EXPORT_REFERENCE,29,IGNORE_OR_TECHNICAL_ARTIFACT,b61ec56d377d,400,False,False,False,False,False
PROMPT_0064_01ee751c41af,05_EXPORTS/P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404/P119_GEM_RESPONSE_RAW.md,REVIEW_CANDIDATE,29,IGNORE_OR_TECHNICAL_ARTIFACT,85259f7b531b,351,False,False,False,False,False
PROMPT_0071_af704d53a067,05_EXPORTS/P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_20260622_140755/P120_DECISION_JOURNAL_ENTRY.csv,REVIEW_CANDIDATE,29,IGNORE_OR_TECHNICAL_ARTIFACT,de1f78454695,782,False,False,False,False,False
PROMPT_0073_edacabcb1fc8,05_EXPORTS/P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_20260622_140755/P120_SOURCE_CAPTURE_SNAPSHOT.json,REVIEW_CANDIDATE,29,IGNORE_OR_TECHNICAL_ARTIFACT,577ae5c18a8d,767,False,False,False,False,False
PROMPT_0100_3af111203d1d,05_EXPORTS/P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420/P122_DAILY_GEM_LOOP_RUNBOOK.md,REVIEW_CANDIDATE,29,IGNORE_OR_TECHNICAL_ARTIFACT,36f7917ffb7c,693,False,False,False,False,False
PROMPT_0042_6309d80c33f0,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_SAMPLE_PASTED_PORTFOLIO.txt,PROMPT_EXPORT_REFERENCE,28,IGNORE_OR_TECHNICAL_ARTIFACT,d5f33a8e3262,118,False,False,False,True,False
PROMPT_0006_358248b474d1,00_OPERATOR_EXPORTS/P181_SESSION_LOG/GEMSESSION-20260624_100650.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,a580434d1612,918,False,False,False,False,False
PROMPT_0007_9880704a32b3,00_OPERATOR_EXPORTS/P181_SESSION_LOG/GEMSESSION-20260624_100751.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,3604d1a4871b,918,False,False,False,False,False
PROMPT_0008_ae25391d6400,00_OPERATOR_EXPORTS/P181_SESSION_LOG/GEMSESSION-20260624_101339.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,538ea7f4fa38,872,False,False,False,False,False
PROMPT_0009_3603d227124a,00_OPERATOR_EXPORTS/P181_SESSION_LOG/GEMSESSION-20260624_101842.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,841a6cc98952,872,False,False,False,False,False
PROMPT_0052_008c2dc17336,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_DAILY_CONTRACT.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,aeab036c012a,1409,False,False,False,False,False
PROMPT_0078_94aa41d714dc,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_DAILY_CONTRACT.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,aeab036c012a,1409,False,False,False,False,False
PROMPT_0115_81117b735dc3,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/01_DOCS_FINAL_COPY/FINAL/MVP_QAIC_FINAL_OPERATING_CONTEXT.md,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,ea6e2896353e,1268,False,False,False,False,False
PROMPT_0116_ebd756869742,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/01_DOCS_FINAL_COPY/FINAL/📘 MVP_QAIC_FINAL_OPERATING_CONTEXT.md,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,ea6e2896353e,1268,False,False,False,False,False
PROMPT_0378_43c745c48dc7,05_EXPORTS/P191R_GEM_TRACKING_TABS_RUNTIME_BINDING_MATRIX_20260624_114216/P191R_GEM_TRACKING_BINDING_MATRIX.csv,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,f22934d72893,2431,False,False,False,False,False
PROMPT_0379_dec8acda7498,05_EXPORTS/P191R_GEM_TRACKING_TABS_RUNTIME_BINDING_MATRIX_20260624_114216/P191R_GEM_TRACKING_BINDING_MATRIX.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,8bc48d02c85a,6000,False,False,False,False,False
PROMPT_0385_89791d4066b7,05_EXPORTS/P192R_GEM_TRACKING_OPERATOR_VIEW_POLISH_20260624_115014/P192R_GEM_TRACKING_OPERATOR_VIEW.csv,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,56ba441a70bb,3109,False,False,False,False,False
PROMPT_0386_f9958d85e573,05_EXPORTS/P192R_GEM_TRACKING_OPERATOR_VIEW_POLISH_20260624_115014/P192R_GEM_TRACKING_OPERATOR_VIEW.json,REVIEW_CANDIDATE,28,IGNORE_OR_TECHNICAL_ARTIFACT,7b284552e532,6000,False,False,False,False,False
PROMPT_0124_8e5873981032,05_EXPORTS/P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST_20260622_153328/P124_INPUT_HELPER_CONTRACT.json,GEM_RESPONSE_RELATED,27,IGNORE_OR_TECHNICAL_ARTIFACT,bd90a20898f8,1233,False,False,False,False,True
PROMPT_0136_a3259eb2cfb8,05_EXPORTS/P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_20260622_154321/P125_REVIEW_CONTRACT.json,GEM_RESPONSE_RELATED,27,IGNORE_OR_TECHNICAL_ARTIFACT,b9e37ddcb385,1309,False,False,False,False,True
PROMPT_0165_2b6f08b45f94,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_P124_HANDOFF/gem_response.txt,PROMPT_EXPORT_REFERENCE,27,IGNORE_OR_TECHNICAL_ARTIFACT,940533789a60,36,False,False,False,False,False
PROMPT_0286_df971be42c5a,05_EXPORTS/P156_PROMPT_PATCH_CANDIDATE_OR_STOP_AFTER_HUMAN_REVIEW_20260623_155058/P156_HANDOFF.md,PROMPT_EXPORT_REFERENCE,27,IGNORE_OR_TECHNICAL_ARTIFACT,8ae8473baea2,310,False,False,False,False,False
PROMPT_0338_39b39a910f9e,05_EXPORTS/P171_NICEGUI_LOCAL_PROMPT_COCKPIT_CACHE_PANELS_20260624_002716/P171_SUMMARY.json,PROMPT_EXPORT_REFERENCE,27,IGNORE_OR_TECHNICAL_ARTIFACT,1d07208280ac,1097,False,False,False,False,False
PROMPT_0342_d9b6a9deadd1,05_EXPORTS/P176_NICEGUI_REVIEW_ONLY_ACTIONS_PROMPT_WORKFLOW_20260624_090430/P176_WORKFLOW_STEPS.csv,PROMPT_EXPORT_REFERENCE,27,IGNORE_OR_TECHNICAL_ARTIFACT,35041fddef9c,593,False,False,False,False,False
PROMPT_0134_dd146a9289d4,05_EXPORTS/P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_20260622_154321/P125_OPERATOR_REVIEW_DASHBOARD.md,REVIEW_CANDIDATE,27,IGNORE_OR_TECHNICAL_ARTIFACT,b2f2411295cc,881,False,False,False,False,False
PROMPT_0062_d79f4481c240,05_EXPORTS/P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404/P119_CAPTURE_CONTRACT.json,GEM_RESPONSE_RELATED,26,IGNORE_OR_TECHNICAL_ARTIFACT,f31dbebb0b17,1079,False,False,False,False,True
PROMPT_0068_fea37085b7d7,05_EXPORTS/P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_20260622_140755/P120_BRIDGE_CONTRACT.json,GEM_RESPONSE_RELATED,26,IGNORE_OR_TECHNICAL_ARTIFACT,cd4a5954db25,1296,False,False,False,False,True
PROMPT_0088_f4b1ba41dece,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P119_RESPONSE_CAPTURE_QUEUE/P119_CAPTURE_CONTRACT.json,GEM_RESPONSE_RELATED,26,IGNORE_OR_TECHNICAL_ARTIFACT,f31dbebb0b17,1079,False,False,False,False,True
PROMPT_0094_0b1dd182b5b9,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P120_DECISION_JOURNAL_BRIDGE/P120_BRIDGE_CONTRACT.json,GEM_RESPONSE_RELATED,26,IGNORE_OR_TECHNICAL_ARTIFACT,cd4a5954db25,1296,False,False,False,False,True
PROMPT_0458_f6ace25a80b8,mvp_qaic_py/p192r_gem_tracking_tabs_csv_export_operator_view_polish.py,GEM_RESPONSE_RELATED,26,IGNORE_OR_TECHNICAL_ARTIFACT,fe887e02bed8,6000,False,False,False,False,True
PROMPT_0075_a2d6176d3be4,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_E2E_SMOKE_MANIFEST.json,REVIEW_CANDIDATE,26,IGNORE_OR_TECHNICAL_ARTIFACT,2e059817449e,3502,False,False,False,False,False
PROMPT_0266_bc43c3630a59,05_EXPORTS/P152_REAL_GEM_RESPONSE_IMPORT_OR_STOP_20260623_134910/P152_REAL_GEM_RESPONSE_IMPORT_REPORT.json,GEM_RESPONSE_RELATED,25,IGNORE_OR_TECHNICAL_ARTIFACT,2775ed8d039e,2405,False,False,False,False,True
PROMPT_0271_948e140ae35e,05_EXPORTS/P152_REAL_GEM_RESPONSE_IMPORT_OR_STOP_20260623_135225/P152_REAL_GEM_RESPONSE_IMPORT_REPORT.json,GEM_RESPONSE_RELATED,25,IGNORE_OR_TECHNICAL_ARTIFACT,1fbd20462a23,2405,False,False,False,False,True
PROMPT_0002_345434ee7c6f,00_OPERATOR_EXPORTS/P168F_REQUIRED_SNAPSHOTS/MVP_QAIC_PROMPT_SOURCE_REGISTRY.csv,PROMPT_SOURCE_CANDIDATE,25,IGNORE_OR_TECHNICAL_ARTIFACT,141f963cb19d,1147,False,False,False,False,False
PROMPT_0004_ab1bf27d3c20,00_OPERATOR_EXPORTS/P168G_LOCAL_CACHE/MVP_QAIC_PROMPT_SOURCE_REGISTRY.csv,PROMPT_SOURCE_CANDIDATE,25,IGNORE_OR_TECHNICAL_ARTIFACT,141f963cb19d,1147,False,False,False,False,False
PROMPT_0411_ded655a61c34,05_EXPORTS/P196_REAL_CASE_PORTFOLIO_GEM_OPERATOR_INPUTS_MAXI_20260624_123241/P196_OPERATOR_STEPS.csv,REVIEW_CANDIDATE,25,IGNORE_OR_TECHNICAL_ARTIFACT,b58cc0adc2c9,351,False,False,False,False,False
PROMPT_0054_e674dab69103,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_DAILY_README.md,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,ac8230b24dec,513,False,False,False,False,False
PROMPT_0080_0ab0160c354e,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_DAILY_README.md,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,ac8230b24dec,513,False,False,False,False,False
PROMPT_0110_44270591c056,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/01_DOCS_FINAL_COPY/CDC/CDC_MVP_QAIC_OPERATIONAL_ROADMAP.md,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,06f3bfaca3de,1523,False,False,False,False,False
PROMPT_0111_78d65d05248a,05_EXPORTS/P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114/01_DOCS_FINAL_COPY/CDC/📘 CDC_MVP_QAIC_OPERATIONAL_ROADMAP.md,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,06f3bfaca3de,1523,False,False,False,False,False
PROMPT_0376_edadf8de061c,05_EXPORTS/P190R_RUNTIME_MIGRATION_TRACKER_LIVE_READONLY_20260624_112705/P190R_GEM_TRACKING_LAYERS.csv,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,97af4600689f,1459,False,False,False,False,False
PROMPT_0377_6badecd2793b,05_EXPORTS/P190R_RUNTIME_MIGRATION_TRACKER_LIVE_READONLY_20260624_113202/P190R_GEM_TRACKING_LAYERS.csv,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,97af4600689f,1459,False,False,False,False,False
PROMPT_0384_26035389bce2,05_EXPORTS/P192R_GEM_TRACKING_OPERATOR_VIEW_POLISH_20260624_115014/P192R_GEM_TRACKING_LAYER_STATUS.csv,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,2d4b0c4c81a2,2328,False,False,False,False,False
PROMPT_0413_f721731d2730,05_EXPORTS/P196_REAL_CASE_PORTFOLIO_GEM_OPERATOR_INPUTS_MAXI_20260624_123241/P196_REPORT.md,REVIEW_CANDIDATE,23,IGNORE_OR_TECHNICAL_ARTIFACT,a3c633ab78ca,808,True,True,True,False,False
PROMPT_0149_85d9f64ba732,05_EXPORTS/P129_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_162333/P129_MANUAL_TRANSCRIPTION_REVIEW.csv,PROMPT_EXPORT_REFERENCE,22,IGNORE_OR_TECHNICAL_ARTIFACT,7ac8156f5557,107,False,False,False,False,False
