"item_id","theme","final_file","source_path","relative_path","legitimacy_status","freshness_status","integrated_in_final_candidate","archive_allowed"
"ITEM-000012","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\01_DOCS\04_RUNBOOKS\🚀_RUNBOOK_MVP_QAIC_PYTHON_REFERENCE_0.1.0.md","01_DOCS\04_RUNBOOKS\🚀_RUNBOOK_MVP_QAIC_PYTHON_REFERENCE_0.1.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-000026","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\01_DOCS\HANDOFF\MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","01_DOCS\HANDOFF\MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-000027","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\01_DOCS\HANDOFF\🤝 MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","01_DOCS\HANDOFF\🤝 MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001320","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README.md","01_DOCS\README.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002443","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_DOCS_0.2.0.md","01_DOCS\README\README_MVP_QAIC_DOCS_0.2.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002444","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_DOCS_0.2.1.md","01_DOCS\README\README_MVP_QAIC_DOCS_0.2.1.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002445","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2C_FRONTEND_RENAME_SAFE_FALLBACKS_0.8.0.md","01_DOCS\README\README_MVP_QAIC_P2C_FRONTEND_RENAME_SAFE_FALLBACKS_0.8.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002448","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2J_FORCED_ROW_HEIGHTS_HOTFIX_1.0.0_SAFE.md","01_DOCS\README\README_MVP_QAIC_P2J_FORCED_ROW_HEIGHTS_HOTFIX_1.0.0_SAFE.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002451","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P3A1_STRICT_BASELINE_FUSION_1.4.1_SAFE.md","01_DOCS\README\README_MVP_QAIC_P3A1_STRICT_BASELINE_FUSION_1.4.1_SAFE.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002452","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P3E_RISK_PLAYBOOK_POSITION_ACTION_SIMPLE_APPLY_1.4.5_SAFE.md","01_DOCS\README\README_MVP_QAIC_P3E_RISK_PLAYBOOK_POSITION_ACTION_SIMPLE_APPLY_1.4.5_SAFE.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002446","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_P2C_FRONTEND_RENAME_CORRECTED.md","01_DOCS\README\README_P2C_FRONTEND_RENAME_CORRECTED.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002453","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_VALIDATION_PACK_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md","01_DOCS\README\README_VALIDATION_PACK_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002454","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\🧠 SYNTHESE_MVP_QAIC_PROJECT_CONTEXT_0.6.2_REAL_FUSION_REPAIR.md","01_DOCS\README\🧠 SYNTHESE_MVP_QAIC_PROJECT_CONTEXT_0.6.2_REAL_FUSION_REPAIR.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002474","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\README\README_PACK_REAL_FULL_SOURCE_FUSION_0.7.2.md","01_DOCS\REFERENCE_DOCS_REAL_FULL_SOURCE_FUSION_0.7.2_20260620\README\README_PACK_REAL_FULL_SOURCE_FUSION_0.7.2.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001334","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\README_RUNBOOK_PLACEHOLDER.md","01_DOCS\RUNBOOK\README_RUNBOOK_PLACEHOLDER.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001354","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2A_FINAL_LEXIQUE_MASTER_SEARCH_0.9.0.md","01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2A_FINAL_LEXIQUE_MASTER_SEARCH_0.9.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001352","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2A_LEXIQUE_METHODS_SIGNALS_CORE_0.8.0.md","01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2A_LEXIQUE_METHODS_SIGNALS_CORE_0.8.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001353","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2A_LEXIQUE_METHODS_SIGNALS_CORE_0.8.1.md","01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2A_LEXIQUE_METHODS_SIGNALS_CORE_0.8.1.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001360","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2R_1.0.8.md","01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2R_1.0.8.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001361","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2T_FINAL_CLEAN_UI_BEFORE_REPROCESS_1.1.0_SAFE.md","01_DOCS\RUNBOOK\RUNBOOK_MVP_QAIC_P2T_FINAL_CLEAN_UI_BEFORE_REPROCESS_1.1.0_SAFE.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001339","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\📝 DECISION_JOURNAL_APPEND_RUNBOOK_MVP_QAIC_0.4.2.md","01_DOCS\RUNBOOK\📝 DECISION_JOURNAL_APPEND_RUNBOOK_MVP_QAIC_0.4.2.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001340","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\📝 P1C_DECISION_JOURNAL_APPEND_SCRIPT_RUNBOOK_0.4.3.md","01_DOCS\RUNBOOK\📝 P1C_DECISION_JOURNAL_APPEND_SCRIPT_RUNBOOK_0.4.3.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001342","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🛠️ RUNBOOK_CORRECTION_U2_VALIDATION_STATUS_P1C_0.4.4.md","01_DOCS\RUNBOOK\🛠️ RUNBOOK_CORRECTION_U2_VALIDATION_STATUS_P1C_0.4.4.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001337","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🧭 DAILY_USAGE_RUNBOOK_MVP_QAIC_0.4.0.md","01_DOCS\RUNBOOK\🧭 DAILY_USAGE_RUNBOOK_MVP_QAIC_0.4.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001343","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🧭 P1D2_JOURNAL_CORE_CONSOLIDATION_RUNBOOK_0.4.6.md","01_DOCS\RUNBOOK\🧭 P1D2_JOURNAL_CORE_CONSOLIDATION_RUNBOOK_0.4.6.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001335","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🧭 RUNBOOK_MVP_QAIC_0.3.0.md","01_DOCS\RUNBOOK\🧭 RUNBOOK_MVP_QAIC_0.3.0.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001336","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🧭 RUNBOOK_MVP_QAIC_0.3.1_FULL_FUSION.md","01_DOCS\RUNBOOK\🧭 RUNBOOK_MVP_QAIC_0.3.1_FULL_FUSION.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001341","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\RUNBOOK\🧹 P1D_JOURNAL_CLEANUP_DUPLICATE_GUARD_RUNBOOK_0.4.5.md","01_DOCS\RUNBOOK\🧹 P1D_JOURNAL_CLEANUP_DUPLICATE_GUARD_RUNBOOK_0.4.5.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001938","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_DESIGN_20260616-192136.csv","01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_DESIGN_20260616-192136.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001939","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_GATES_20260616-192136.csv","01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_GATES_20260616-192136.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001943","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_MANIFEST_20260616-192136.csv","01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_MANIFEST_20260616-192136.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001940","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_NEXT_20260616-192136.csv","01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_NEXT_20260616-192136.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001942","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_REPORT_20260616-192136.md","01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_REPORT_20260616-192136.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001941","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_SUMMARY_20260616-192136.csv","01_DOCS\VALIDATION\P10A_HANDOFF_20260616-192136\P10A_SUMMARY_20260616-192136.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001950","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_HANDOFF_20260616-193325.csv","01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_HANDOFF_20260616-193325.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001951","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_LOCKS_20260616-193325.csv","01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_LOCKS_20260616-193325.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001955","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_MANIFEST_20260616-193325.csv","01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_MANIFEST_20260616-193325.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001952","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_NEXT_20260616-193325.csv","01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_NEXT_20260616-193325.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001954","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_REPORT_20260616-193325.md","01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_REPORT_20260616-193325.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001953","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_SUMMARY_20260616-193325.csv","01_DOCS\VALIDATION\P10C_HANDOFF_20260616-193325\P10C_SUMMARY_20260616-193325.csv","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-001986","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P12B_DEV_20260616-202158\mvpqaic_30_p12_dev_handoff_status_core.gs","01_DOCS\VALIDATION\P12B_DEV_20260616-202158\mvpqaic_30_p12_dev_handoff_status_core.gs","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002120","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P12S_20260617_111618\P12S_HANDOFF.md","01_DOCS\VALIDATION\P12S_20260617_111618\P12S_HANDOFF.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002125","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P13A_20260617_112105\P13A_HANDOFF.md","01_DOCS\VALIDATION\P13A_20260617_112105\P13A_HANDOFF.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
"ITEM-002130","NOTICE_RUNBOOK","🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P13B_20260617_112452\P13B_HANDOFF.md","01_DOCS\VALIDATION\P13B_20260617_112452\P13B_HANDOFF.md","REVIEW_REQUIRED","CURRENT_OR_RECENT","TRUE","NO_REQUIRES_P203B3_HUMAN_REVIEW"
